DATE,YEAR,MONTH,TAVG,TEMP_ANOMALY
1940-01-01,1940,1,1.229,-0.027499999999999858
1940-02-01,1940,2,1.458,0.013076923076923208
1940-03-01,1940,3,1.891,0.08200000000000007
1940-04-01,1940,4,2.136,-0.1160833333333331
1940-06-01,1940,6,2.89,-0.011916666666666575
1940-07-01,1940,7,2.803,-0.1307692307692312
1940-08-01,1940,8,2.752,-0.1295833333333336
1940-09-01,1940,9,2.58,-0.17284615384615387
1940-10-01,1940,10,2.288,-0.028909090909090995
1940-11-01,1940,11,1.868,0.09546153846153871
1941-01-01,1941,1,1.441,0.1845000000000001
1941-02-01,1941,2,1.56,0.1150769230769233
1941-03-01,1941,3,1.928,0.119
1941-04-01,1941,4,2.225,-0.027083333333333126
1941-05-01,1941,5,2.694,0.045454545454545414
1941-06-01,1941,6,2.88,-0.021916666666666806
1941-07-01,1941,7,2.934,0.00023076923076903455
1941-08-01,1941,8,2.858,-0.02358333333333329
1941-09-01,1941,9,2.657,-0.09584615384615391
1941-10-01,1941,10,2.258,-0.0589090909090908
1941-11-01,1941,11,1.848,0.07546153846153869
1941-12-01,1941,12,1.6489999999999998,0.22218181818181804
1942-01-01,1942,1,1.163,-0.09349999999999992
1942-02-01,1942,2,1.473,0.028076923076923332
1942-03-01,1942,3,1.946,0.137
1942-04-01,1942,4,2.255,0.0029166666666666785
1942-05-01,1942,5,2.616,-0.03254545454545443
1942-06-01,1942,6,2.907,0.005083333333333329
1942-07-01,1942,7,2.803,-0.1307692307692312
1942-08-01,1942,8,2.755,-0.1265833333333335
1942-09-01,1942,9,2.625,-0.12784615384615394
1942-10-01,1942,10,2.255,-0.061909090909090914
1942-11-01,1942,11,1.955,0.18246153846153867
1942-12-01,1942,12,1.245,-0.18181818181818166
1943-01-01,1943,1,1.142,-0.11450000000000005
1943-02-01,1943,2,1.4300000000000002,-0.014923076923076595
1943-03-01,1943,3,1.808,-0.0009999999999998899
1943-04-01,1943,4,2.089,-0.16308333333333325
1943-05-01,1943,5,2.475,-0.17354545454545445
1943-06-01,1943,6,2.699,-0.20291666666666686
1943-07-01,1943,7,2.807,-0.1267692307692312
1943-08-01,1943,8,2.743,-0.1385833333333335
1943-09-01,1943,9,2.571,-0.18184615384615377
1943-10-01,1943,10,2.396,0.0790909090909091
1943-11-01,1943,11,1.7760000000000002,0.003461538461538849
1943-12-01,1943,12,1.512,0.08518181818181825
1944-01-01,1944,1,1.052,-0.2044999999999999
1944-02-01,1944,2,1.241,-0.20392307692307665
1944-03-01,1944,3,1.515,-0.29400000000000004
1944-04-01,1944,4,2.163,-0.0890833333333334
1944-05-01,1944,5,2.5010000000000003,-0.1475454545454542
1944-06-01,1944,6,2.908,0.0060833333333332185
1944-07-01,1944,7,2.899,-0.03476923076923111
1944-08-01,1944,8,2.843,-0.038583333333333414
1944-09-01,1944,9,2.639,-0.11384615384615415
1944-10-01,1944,10,2.326,0.00909090909090926
1944-11-01,1944,11,1.94,0.16746153846153855
1944-12-01,1944,12,1.4220000000000002,-0.0048181818181816105
1945-01-01,1945,1,1.258,0.0015000000000000568
1945-02-01,1945,2,1.385,-0.059923076923076746
1945-03-01,1945,3,1.637,-0.17199999999999993
1945-04-01,1945,4,2.172,-0.08008333333333306
1945-05-01,1945,5,2.411,-0.2375454545454545
1945-06-01,1945,6,2.717,-0.18491666666666662
1945-07-01,1945,7,2.847,-0.08676923076923115
1945-08-01,1945,8,2.857,-0.02458333333333318
1945-09-01,1945,9,2.619,-0.13384615384615373
1945-10-01,1945,10,2.266,-0.05090909090909079
1945-11-01,1945,11,1.855,0.08246153846153859
1945-12-01,1945,12,1.341,-0.0858181818181818
1946-01-01,1946,1,1.325,0.0685
1946-02-01,1946,2,1.332,-0.11292307692307668
1946-03-01,1946,3,1.795,-0.014000000000000012
1946-04-01,1946,4,2.234,-0.01808333333333323
1946-05-01,1946,5,2.605,-0.043545454545454554
1946-06-01,1946,6,2.852,-0.04991666666666683
1946-07-01,1946,7,2.819,-0.11476923076923118
1946-08-01,1946,8,2.705,-0.17658333333333331
1946-09-01,1946,9,2.612,-0.14084615384615384
1946-10-01,1946,10,2.278,-0.03890909090909078
1946-11-01,1946,11,1.841,0.06846153846153857
1946-12-01,1946,12,1.207,-0.2198181818181817
1947-01-01,1947,1,1.307,0.05049999999999999
1947-02-01,1947,2,1.6350000000000002,0.19007692307692348
1947-03-01,1947,3,1.92,0.11099999999999999
1947-04-01,1947,4,2.115,-0.137083333333333
1947-05-01,1947,5,2.431,-0.2175454545454545
1947-06-01,1947,6,2.759,-0.1429166666666668
1947-07-01,1947,7,2.87,-0.06376923076923102
1947-10-01,1947,10,2.195,-0.12190909090909097
1947-11-01,1947,11,1.7100000000000002,-0.06253846153846121
1947-12-01,1947,12,1.242,-0.18481818181818177
1948-01-01,1948,1,1.192,-0.0645
1948-02-01,1948,2,1.483,0.03807692307692334
1948-03-01,1948,3,1.545,-0.264
1948-04-01,1948,4,2.134,-0.11808333333333332
1948-05-01,1948,5,2.539,-0.10954545454545439
1948-06-01,1948,6,2.875,-0.0269166666666667
1948-08-01,1948,8,2.766,-0.11558333333333337
1948-09-01,1948,9,2.622,-0.13084615384615406
1948-10-01,1948,10,2.198,-0.11890909090909085
1948-11-01,1948,11,1.565,-0.20753846153846145
1948-12-01,1948,12,1.257,-0.16981818181818187
1949-01-01,1949,1,1.191,-0.06549999999999989
1949-02-01,1949,2,1.329,-0.1159230769230768
1949-03-01,1949,3,1.7739999999999998,-0.03500000000000014
1949-04-01,1949,4,2.289,0.03691666666666693
1949-05-01,1949,5,2.461,-0.18754545454545468
1949-06-01,1949,6,2.8280000000000003,-0.07391666666666641
1949-07-01,1949,7,2.788,-0.14576923076923132
1949-08-01,1949,8,2.765,-0.11658333333333326
1949-09-01,1949,9,2.515,-0.23784615384615382
1949-10-01,1949,10,2.19,-0.12690909090909086
1949-11-01,1949,11,1.858,0.0854615384615387
1949-12-01,1949,12,1.625,0.19818181818181824
1950-01-01,1950,1,1.153,-0.10349999999999993
1950-02-01,1950,2,1.405,-0.03992307692307673
1950-03-01,1950,3,1.5630000000000002,-0.24599999999999977
1950-04-01,1950,4,1.905,-0.3470833333333332
1950-05-01,1950,5,2.383,-0.26554545454545453
1950-06-01,1950,6,2.791,-0.11091666666666677
1950-07-01,1950,7,2.832,-0.10176923076923128
1950-08-01,1950,8,2.692,-0.18958333333333321
1950-09-01,1950,9,2.595,-0.15784615384615375
1950-10-01,1950,10,2.287,-0.029909090909090885
1950-11-01,1950,11,1.72,-0.05253846153846142
1950-12-01,1950,12,1.269,-0.15781818181818186
1951-01-01,1951,1,1.213,-0.04349999999999987
1951-02-01,1951,2,1.6170000000000002,0.17207692307692346
1951-03-01,1951,3,1.96,0.15100000000000002
1951-04-01,1951,4,2.276,0.023916666666666586
1951-05-01,1951,5,2.679,0.03045454545454529
1951-06-01,1951,6,2.809,-0.09291666666666654
1951-07-01,1951,7,2.866,-0.06776923076923103
1951-08-01,1951,8,2.814,-0.06758333333333333
1951-09-01,1951,9,2.518,-0.23484615384615415
1951-10-01,1951,10,2.309,-0.007909090909090644
1951-11-01,1951,11,1.839,0.06646153846153857
1951-12-01,1951,12,1.476,0.049181818181818215
1952-01-01,1952,1,1.283,0.026499999999999968
1952-02-01,1952,2,1.384,-0.06092307692307686
1952-03-01,1952,3,1.823,0.014000000000000012
1952-04-01,1952,4,2.191,-0.06108333333333338
1952-05-01,1952,5,2.48,-0.16854545454545455
1952-08-01,1952,8,2.71,-0.17158333333333342
1952-09-01,1952,9,2.638,-0.11484615384615404
1952-10-01,1952,10,2.323,0.006090909090909147
1952-11-01,1952,11,1.828,0.05546153846153867
1952-12-01,1952,12,1.145,-0.28181818181818175
1953-01-01,1953,1,1.1869999999999998,-0.06950000000000012
1953-02-01,1953,2,1.611,0.16607692307692323
1953-03-01,1953,3,1.6800000000000002,-0.12899999999999978
1953-04-01,1953,4,2.273,0.020916666666666917
1953-05-01,1953,5,2.486,-0.16254545454545433
1953-06-01,1953,6,2.804,-0.09791666666666687
1953-07-01,1953,7,2.845,-0.08876923076923093
1953-08-01,1953,8,2.664,-0.21758333333333324
1953-09-01,1953,9,2.624,-0.12884615384615383
1953-10-01,1953,10,2.282,-0.03490909090909078
1953-11-01,1953,11,1.868,0.09546153846153871
1953-12-01,1953,12,1.433,0.006181818181818288
1954-01-01,1954,1,1.285,0.02849999999999997
1954-02-01,1954,2,1.42,-0.024923076923076826
1954-03-01,1954,3,1.781,-0.028000000000000025
1954-04-01,1954,4,2.073,-0.17908333333333326
1954-05-01,1954,5,2.596,-0.05254545454545445
1954-06-01,1954,6,2.779,-0.12291666666666679
1954-07-01,1954,7,2.859,-0.07476923076923114
1954-08-01,1954,8,2.765,-0.11658333333333326
1954-09-01,1954,9,2.473,-0.2798461538461541
1954-10-01,1954,10,2.149,-0.16790909090909079
1954-11-01,1954,11,1.759,-0.0135384615384615
1954-12-01,1954,12,1.386,-0.040818181818181865
1955-01-01,1955,1,1.347,0.09050000000000002
1955-02-01,1955,2,1.643,0.19807692307692326
1955-03-01,1955,3,1.7239999999999998,-0.08500000000000019
1955-04-01,1955,4,2.053,-0.19908333333333328
1955-05-01,1955,5,2.475,-0.17354545454545445
1955-06-01,1955,6,2.801,-0.10091666666666654
1955-07-01,1955,7,2.854,-0.07976923076923104
1955-08-01,1955,8,2.855,-0.026583333333333403
1955-09-01,1955,9,2.688,-0.06484615384615378
1955-10-01,1955,10,2.35,0.03309090909090928
1955-11-01,1955,11,1.845,0.07246153846153858
1955-12-01,1955,12,1.341,-0.0858181818181818
