DATE,YEAR,MONTH,TAVG,TEMP_ANOMALY
1984-04-01,1984,4,1.506,-0.04999999999999982
1984-06-01,1984,6,2.004,-0.22614285714285742
1984-07-01,1984,7,2.427,-0.11207692307692341
1984-08-01,1984,8,2.342,-0.23971428571428532
1984-09-01,1984,9,2.224,-0.15563636363636357
1984-11-01,1984,11,1.761,0.0039999999999997815
1985-07-01,1985,7,2.449,-0.09007692307692361
1986-03-01,1986,3,1.323,0.03849999999999998
1986-06-01,1986,6,2.041,-0.1891428571428575
1986-08-01,1986,8,2.576,-0.005714285714285339
1987-02-01,1987,2,1.286,0.1456666666666666
1987-06-01,1987,6,2.162,-0.0681428571428575
1987-07-01,1987,7,2.515,-0.02407692307692333
1987-08-01,1987,8,2.638,0.056285714285714494
1987-09-01,1987,9,2.595,0.21536363636363642
1987-10-01,1987,10,2.272,0.20862499999999962
1987-12-01,1987,12,1.471,0.2845
1988-02-01,1988,2,1.201,0.06066666666666665
1988-04-01,1988,4,1.428,-0.1279999999999999
1988-07-01,1988,7,2.402,-0.13707692307692332
1988-09-01,1988,9,2.105,-0.2746363636363638
1988-10-01,1988,10,2.008,-0.055375000000000174
1989-02-01,1989,2,1.127,-0.01333333333333342
1989-07-01,1989,7,2.46,-0.07907692307692349
1989-09-01,1989,9,2.323,-0.05663636363636382
1990-04-01,1990,4,1.355,-0.20099999999999985
1990-10-01,1990,10,2.084,0.020624999999999893
1991-02-01,1991,2,1.044,-0.09633333333333338
1991-05-01,1991,5,1.461,-0.36557142857142844
1991-06-01,1991,6,2.101,-0.12914285714285745
1991-08-01,1991,8,2.554,-0.02771428571428558
1992-01-01,1992,1,1.022,-0.1409999999999998
1992-08-01,1992,8,2.46,-0.12171428571428544
1992-09-01,1992,9,2.331,-0.04863636363636381
1993-03-01,1993,3,1.197,-0.08749999999999991
1993-04-01,1993,4,1.4289999999999998,-0.127
1994-05-01,1994,5,1.878,0.05142857142857138
1994-06-01,1994,6,2.14,-0.0901428571428573
1994-07-01,1994,7,2.53,-0.009076923076923649
1994-09-01,1994,9,2.491,0.11136363636363633
1994-10-01,1994,10,2.039,-0.024375000000000036
1995-06-01,1995,6,2.176,-0.05414285714285727
1998-06-01,1998,6,2.232,0.0018571428571427795
1998-07-01,1998,7,2.39,-0.14907692307692333
1998-09-01,1998,9,2.329,-0.05063636363636359
1998-10-01,1998,10,1.767,-0.2963750000000003
1998-12-01,1998,12,1.153,-0.033500000000000085
1999-06-01,1999,6,2.288,0.057857142857142385
1999-07-01,1999,7,2.436,-0.10307692307692351
2000-01-01,2000,1,0.961,-0.20199999999999985
2000-02-01,2000,2,1.153,0.012666666666666604
2001-12-01,2001,12,1.096,-0.09050000000000002
2002-09-01,2002,9,2.222,-0.1576363636363638
2003-08-01,2003,8,2.774,0.19228571428571462
2003-10-01,2003,10,2.113,0.04962499999999981
2004-08-01,2004,8,2.614,0.03228571428571447
2005-08-01,2005,8,2.514,-0.06771428571428562
2005-09-01,2005,9,2.364,-0.015636363636363892
2006-05-01,2006,5,2.06,0.23342857142857154
2006-06-01,2006,6,2.358,0.12785714285714267
2006-07-01,2006,7,2.556,0.016923076923076597
2006-08-01,2006,8,2.518,-0.06371428571428561
2006-09-01,2006,9,2.347,-0.0326363636363638
2006-11-01,2006,11,1.775,0.017999999999999794
2007-01-01,2007,1,1.277,0.1140000000000001
2007-07-01,2007,7,2.473,-0.06607692307692359
2007-08-01,2007,8,2.664,0.08228571428571474
2008-01-01,2008,1,1.21,0.04700000000000015
2008-02-01,2008,2,1.258,0.11766666666666659
2008-03-01,2008,3,1.286,0.0015000000000000568
2008-04-01,2008,4,1.632,0.07600000000000007
2008-05-01,2008,5,1.899,0.07242857142857151
2008-06-01,2008,6,2.21,-0.020142857142857462
2008-07-01,2008,7,2.588,0.048923076923076625
2008-08-01,2008,8,2.568,-0.013714285714285346
2008-10-01,2008,10,2.0460000000000003,-0.01737499999999992
2008-12-01,2008,12,1.202,0.015499999999999847
2009-02-01,2009,2,1.173,0.03266666666666662
2009-03-01,2009,3,1.287,0.0024999999999999467
2009-04-01,2009,4,1.512,-0.04399999999999982
