DATE,YEAR,MONTH,TAVG,TEMP_ANOMALY
1966-02-01,1966,2,1.191,
1966-03-01,1966,3,0.771,-0.2899999999999999
1966-04-01,1966,4,1.277,-0.06400000000000006
1966-05-01,1966,5,1.531,-0.24060000000000015
1966-06-01,1966,6,2.153,-0.10971428571428588
1966-08-01,1966,8,2.6,-0.09200000000000008
1966-09-01,1966,9,2.097,-0.06599999999999984
1966-10-01,1966,10,1.669,-0.17733333333333312
1966-12-01,1966,12,0.658,
1967-01-01,1967,1,0.6769999999999999,
1967-02-01,1967,2,0.865,
1967-03-01,1967,3,1.086,0.025000000000000133
1967-04-01,1967,4,1.17,-0.17100000000000004
1967-05-01,1967,5,1.816,0.044399999999999995
1967-06-01,1967,6,2.022,-0.2407142857142861
1967-07-01,1967,7,2.526,-0.16214285714285737
1967-08-01,1967,8,2.639,-0.05300000000000038
1967-09-01,1967,9,2.138,-0.02499999999999991
1967-10-01,1967,10,1.785,-0.06133333333333324
1967-11-01,1967,11,1.37,0.2625000000000002
1967-12-01,1967,12,0.635,
1973-03-01,1973,3,0.6990000000000001,-0.3619999999999999
1973-04-01,1973,4,1.051,-0.29000000000000004
1973-06-01,1973,6,2.244,-0.018714285714285683
1973-07-01,1973,7,2.609,-0.07914285714285718
1973-08-01,1973,8,2.462,-0.22999999999999998
1973-09-01,1973,9,2.258,0.0950000000000002
1973-11-01,1973,11,1.083,-0.024499999999999966
1974-03-01,1974,3,1.0619999999999998,0.0009999999999998899
1974-05-01,1974,5,1.844,0.07240000000000002
1974-06-01,1974,6,2.246,-0.016714285714285904
1974-07-01,1974,7,2.389,-0.2991428571428574
1974-08-01,1974,8,2.419,-0.27300000000000013
1974-10-01,1974,10,1.351,-0.4953333333333332
1975-01-01,1975,1,0.714,
1975-02-01,1975,2,0.729,
1975-04-01,1975,4,1.251,-0.09000000000000008
1975-06-01,1975,6,2.016,-0.24671428571428589
1975-07-01,1975,7,2.614,-0.07414285714285729
1975-08-01,1975,8,2.41,-0.28200000000000003
1975-10-01,1975,10,1.444,-0.4023333333333332
1976-07-01,1976,7,2.28,-0.40814285714285736
1976-08-01,1976,8,2.422,-0.27
1976-12-01,1976,12,0.891,
1977-04-01,1977,4,1.334,-0.006999999999999895
1977-10-01,1977,10,1.77,-0.07633333333333314
1978-02-01,1978,2,1.056,
1978-05-01,1978,5,1.533,-0.23860000000000015
1978-11-01,1978,11,0.926,-0.18149999999999988
1979-03-01,1979,3,1.042,-0.018999999999999906
1979-04-01,1979,4,0.933,-0.4079999999999999
1979-07-01,1979,7,2.519,-0.16914285714285704
1979-08-01,1979,8,2.484,-0.20800000000000018
1979-09-01,1979,9,1.992,-0.17099999999999982
1979-10-01,1979,10,1.789,-0.057333333333333236
1980-06-01,1980,6,2.0940000000000003,-0.1687142857142856
1980-08-01,1980,8,2.567,-0.125
1980-09-01,1980,9,2.188,0.025000000000000355
1981-04-01,1981,4,1.427,0.08600000000000008
1981-06-01,1981,6,2.176,-0.08671428571428574
1981-08-01,1981,8,2.457,-0.23500000000000032
1981-09-01,1981,9,2.176,0.013000000000000345
1981-10-01,1981,10,1.777,-0.06933333333333325
1981-11-01,1981,11,1.08,-0.027499999999999858
1985-07-01,1985,7,2.737,0.04885714285714293
1990-07-01,1990,7,2.518,-0.17014285714285737
1990-08-01,1990,8,2.422,-0.27
1990-09-01,1990,9,2.496,0.3330000000000002
1994-05-01,1994,5,1.968,0.1963999999999999
1994-06-01,1994,6,2.293,0.03028571428571425
1994-08-01,1994,8,2.912,0.21999999999999975
1994-10-01,1994,10,1.754,-0.09233333333333316
1997-05-01,1997,5,2.0,0.22839999999999994
2001-07-01,2001,7,2.737,0.04885714285714293
2003-07-01,2003,7,2.825,0.136857142857143
2003-08-01,2003,8,2.758,0.06599999999999984
2003-09-01,2003,9,2.179,0.016000000000000014
2004-05-01,2004,5,1.53,-0.24160000000000004
2005-03-01,2005,3,1.152,0.09099999999999997
2005-09-01,2005,9,2.147,-0.016000000000000014
2005-10-01,2005,10,1.852,0.005666666666666931
2006-06-01,2006,6,2.495,0.2322857142857142
2006-08-01,2006,8,2.499,-0.19300000000000006
2006-10-01,2006,10,1.933,0.08666666666666689
2007-04-01,2007,4,1.341,0.0
2007-05-01,2007,5,1.674,-0.09760000000000013
2007-07-01,2007,7,2.6,-0.08814285714285708
2008-06-01,2008,6,2.165,-0.09771428571428586
2008-11-01,2008,11,1.028,-0.0794999999999999
2009-03-01,2009,3,0.97,-0.09099999999999997
2009-07-01,2009,7,2.798,0.10985714285714288
2009-11-01,2009,11,1.1869999999999998,0.0794999999999999
2010-06-01,2010,6,2.152,-0.11071428571428577
2010-07-01,2010,7,2.602,-0.0861428571428573
2010-08-01,2010,8,2.598,-0.0940000000000003
2011-05-01,2011,5,1.686,-0.08560000000000012
2011-06-01,2011,6,2.147,-0.1157142857142861
2011-07-01,2011,7,2.648,-0.040142857142857036
2012-06-01,2012,6,2.557,0.29428571428571404
2013-06-01,2013,6,2.03,-0.2327142857142861
2013-07-01,2013,7,2.607,-0.08114285714285696
2014-08-01,2014,8,2.693,0.0009999999999998899
