STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
AGM00060360,1958-05-01,36.822,7.809,4.9,"ANNABA, AG",38.3,S,32.0,"1,S",,,,,,,0.0,"1,S",0.0,"1,S",0.0,",S",27.0,",S",1.0,",S",19580503.0,",1,S",,,19580511.0,",,S",2.8,"1,S,03,",,,32.2,",S,11,",968.2,S,29.8,",S",,,1.85,"1,S",2.435,",,,S",1.2650000000000001,"1,,,S"
AGM00060360,1958-06-01,36.822,7.809,4.9,"ANNABA, AG",165.3,S,127.0,",S",,,,,,,0.0,",S",0.0,",S",0.0,",S",30.0,",S",8.0,",S",19580606.0,",,S",,,19580626.0,",,S",12.2,",S,06,",,,35.0,",S,26,",968.2,S,0.0,",S",,,2.257,",S",2.817,",,,S",1.6960000000000002,",,,S"
AGM00060360,1958-07-01,36.822,7.809,4.9,"ANNABA, AG",320.3,S,155.0,",S",,,,,,,0.0,",S",0.0,",S",0.0,",S",31.0,",S",2.0,",S",19580718.0,"+,,S",,,19580731.0,"+,,S",13.9,",S,18,+",,,32.2,",S,31,+",0.0,S,0.0,",S",,,2.3329999999999997,",S",2.8440000000000003,",,,S",1.823,",,,S"
AGM00060360,1958-08-01,36.822,7.809,4.9,"ANNABA, AG",533.2,S,212.9,",S",,,,,,,0.0,",S",0.0,",S",0.0,",S",31.0,",S",9.0,",S",19580809.0,",,S",,,19580819.0,",,S",16.1,",S,09,",,,38.9,",S,19,",0.0,S,0.0,",S",,,2.52,",S",3.076,",,,S",1.964,",,,S"
AGM00060360,1958-09-01,36.822,7.809,4.9,"ANNABA, AG",678.5,S,145.3,",S",,,,,,,0.0,",S",0.0,",S",0.0,",S",30.0,",S",2.0,",S",19580925.0,"+,,S",,,19580922.0,",,S",15.0,",S,25,+",,,35.0,",S,22,",0.0,S,0.0,",S",,,2.318,",S",2.8609999999999998,",,,S",1.7739999999999998,",,,S"
AGM00060360,1958-10-01,36.822,7.809,4.9,"ANNABA, AG",765.8,S,87.3,",S",,,,,,,0.0,",S",0.0,",S",0.0,",S",23.0,",S",3.0,",S",19581025.0,"+,,S",,,19581012.0,"+,,S",11.1,",S,25,+",,,32.2,",S,12,+",22.0,S,22.0,",S",,,2.044,",S",2.446,",,,S",1.6420000000000001,",,,S"
AGM00060360,1958-11-01,36.822,7.809,4.9,"ANNABA, AG",768.0,S,2.2,"2,S",,,,,,,0.0,"1,S",0.0,"1,S",0.0,"1,S",5.0,"1,S",0.0,"1,S",19581119.0,"+,1,S",,,19581101.0,",1,S",7.2,"1,S,19,+",,,23.9,"1,S,01,",113.5,S,91.5,"1,S",,,1.508,"2,S",1.8969999999999998,"1,,,S",1.119,"1,,,S"
AGM00060360,1958-12-01,36.822,7.809,4.9,"ANNABA, AG",769.1,S,1.1,"2,S",,,,,,,0.0,"1,S",0.0,"1,S",0.0,"1,S",6.0,"1,S",0.0,"1,S",19581231.0,",1,S",,,19581216.0,",1,S",6.1,"1,S,31,",,,25.0,"1,S,16,",228.8,S,115.3,"1,S",,,1.433,"2,S",1.857,"1,,,S",1.009,"1,,,S"
AGM00060360,1959-02-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"4,S",1.0,"4,S",0.0,"4,S",19590217.0,",4,S",,,19590202.0,",4,S",1.1,"4,S,17,",,,23.9,"4,S,02,",,,,,,,1.095,"6,S",1.6420000000000001,"4,,,S",0.548,"4,,,S"
AGM00060360,1959-07-01,36.822,7.809,4.9,"ANNABA, AG",,,155.2,"3,S",,,,,,,0.0,"1,S",0.0,"1,S",0.0,"2,S",29.0,"2,S",6.0,"2,S",19590703.0,",1,S",,,19590729.0,",2,S",12.8,"1,S,03,",,,37.2,"2,S,29,",0.0,S,0.0,"2,S",,,2.381,"3,S",2.9539999999999997,"2,,,S",1.809,"1,,,S"
AGM00060360,1960-03-01,36.822,7.809,4.9,"ANNABA, AG",,,0.0,"5,S",,,,,,,0.0,"3,S",0.0,"3,S",0.0,"3,S",13.0,"3,S",0.0,"3,S",19600322.0,",3,S",,,19600314.0,",3,S",2.8,"3,S,22,",,,23.9,"3,S,14,",,,110.8,"3,S",,,1.413,"5,S",1.9739999999999998,"3,,,S",0.851,"3,,,S"
AGM00060360,1960-08-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"5,S",0.0,"5,S",0.0,"5,S",26.0,"5,S",9.0,"5,S",19600822.0,",5,S",,,19600826.0,",5,S",15.0,"5,S,22,",,,37.8,"5,S,26,",,,,,,,2.528,"7,S",3.043,"5,,,S",2.013,"5,,,S"
AGM00060360,1965-09-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"5,S",25.0,"5,S",4.0,"5,S",19650914.0,",4,S",,,19650909.0,",5,S",12.2,"4,S,14,",,,35.0,"5,S,09,",,,,,,,2.21,"8,S",2.784,"5,,,S",1.637,"4,,,S"
AGM00060360,1965-10-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"3,S",28.0,"3,S",2.0,"3,S",19651002.0,",4,S",,,19651012.0,",3,S",10.0,"4,S,02,",,,32.8,"3,S,12,",,,,,,,2.1100000000000003,"6,S",2.714,"3,,,S",1.5070000000000001,"4,,,S"
AGM00060360,1966-02-01,36.822,7.809,4.9,"ANNABA, AG",,,0.6,"5,S",,,,,,,0.0,"2,S",0.0,"2,S",0.0,"4,S",12.0,"4,S",0.0,"4,S",19660225.0,",2,S",,,19660221.0,",4,S",2.8,"2,S,25,",,,28.9,"4,S,21,",,,86.1,"4,S",,,1.447,"5,S",2.114,"4,,,S",0.78,"2,,,S"
AGM00060360,1966-04-01,36.822,7.809,4.9,"ANNABA, AG",,,4.5,"4,S",,,,,,,0.0,"4,S",0.0,"4,S",0.0,"1,S",15.0,"1,S",0.0,"1,S",19660422.0,",4,S",,,19660415.0,",1,S",6.1,"4,S,22,",,,27.8,"1,S,15,",,,67.7,"1,S",,,1.593,"4,S",2.123,"1,,,S",1.0619999999999998,"4,,,S"
AGM00060360,1966-06-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"5,S",0.0,"5,S",0.0,"5,S",25.0,"5,S",2.0,"5,S",19660603.0,",5,S",,,19660618.0,"+,5,S",10.0,"5,S,03,",,,32.2,"5,S,18,+",,,,,,,2.138,"0,S",2.673,"5,,,S",1.6019999999999999,"5,,,S"
AGM00060360,1966-08-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"2,S",0.0,"2,S",0.0,"5,S",26.0,"5,S",4.0,"5,S",19660811.0,",2,S",,,19660804.0,",5,S",16.1,"2,S,11,",,,38.9,"5,S,04,",,,,,,,2.432,"7,S",2.977,"5,,,S",1.887,"2,,,S"
AGM00060360,1967-03-01,36.822,7.809,4.9,"ANNABA, AG",,,0.3,"5,S",,,,,,,0.0,"4,S",0.0,"4,S",0.0,"1,S",5.0,"1,S",0.0,"1,S",19670322.0,"+,4,S",,,19670309.0,",1,S",3.9,"4,S,22,+",,,30.0,"1,S,09,",,,144.5,"1,S",,,1.274,"5,S",1.826,"1,,,S",0.722,"4,,,S"
AGM00060360,1967-05-01,36.822,7.809,4.9,"ANNABA, AG",,,32.0,"3,S",,,,,,,0.0,"2,S",0.0,"2,S",0.0,"2,S",26.0,"2,S",2.0,"2,S",19670507.0,",2,S",,,19670514.0,",2,S",8.9,"2,S,07,",,,37.8,"2,S,14,",,,24.8,"2,S",,,1.863,"3,S",2.448,"2,,,S",1.278,"2,,,S"
AGM00060360,1967-09-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"3,S",0.0,"3,S",0.0,"3,S",27.0,"3,S",5.0,"3,S",19670918.0,"+,3,S",,,19670921.0,",3,S",13.9,"3,S,18,+",,,37.2,"3,S,21,",,,,,,,2.287,"6,S",2.847,"3,,,S",1.7260000000000002,"3,,,S"
AGM00060360,1973-04-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"4,S",7.0,"4,S",0.0,"4,S",19730417.0,"+,4,S",,,19730408.0,"+,4,S",5.0,"4,S,17,+",,,28.0,"4,S,08,+",,,,,,,1.369,"7,S",1.9309999999999998,"4,,,S",0.808,"4,,,S"
AGM00060360,1973-08-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"4,S",27.0,"4,S",6.0,"4,S",19730810.0,"+,4,S",,,19730816.0,",4,S",17.0,"4,S,10,+",,,38.0,"4,S,16,",,,,,,,2.5309999999999997,"7,S",3.074,"4,,,S",1.989,"4,,,S"
AGM00060360,1973-10-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"3,S",0.0,"3,S",0.0,"4,S",23.0,"4,S",1.0,"4,S",19731031.0,"+,3,S",,,19731016.0,",4,S",10.0,"3,S,31,+",,,35.0,"4,S,16,",,,,,,,1.971,"6,S",2.463,"4,,,S",1.4789999999999999,"3,,,S"
AGM00060360,1973-11-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"5,S",0.0,"5,S",0.0,"2,S",8.0,"2,S",0.0,"2,S",19731124.0,",5,S",,,19731105.0,",2,S",4.0,"5,S,24,",,,29.0,"2,S,05,",,,,,,,1.458,"6,S",2.032,"2,,,S",0.884,"5,,,S"
AGM00060360,1974-07-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"3,S",0.0,"3,S",0.0,"4,S",27.0,"4,S",2.0,"4,S",19740715.0,",3,S",,,19740716.0,"+,4,S",12.0,"3,S,15,",,,34.0,"4,S,16,+",,,,,,,2.293,"7,S",2.896,"4,,,S",1.689,"3,,,S"
AGM00060360,1974-08-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"3,S",0.0,"3,S",0.0,"5,S",26.0,"5,S",3.0,"5,S",19740830.0,"+,3,S",,,19740820.0,",5,S",15.0,"3,S,30,+",,,39.0,"5,S,20,",,,,,,,2.41,"8,S",3.027,"5,,,S",1.793,"3,,,S"
AGM00060360,1974-12-01,36.822,7.809,4.9,"ANNABA, AG",,,0.0,"5,S",,,,,,,0.0,"4,S",1.0,"4,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",19741223.0,",4,S",,,19741227.0,"+,1,S",-4.0,"4,S,23,",,,19.0,"1,S,27,+",,,172.2,"1,S",,,1.175,"5,S",1.623,"1,,,S",0.726,"4,,,S"
AGM00060360,1975-01-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"3,S",3.0,"3,S",0.0,"3,S",19750107.0,",4,S",,,19750116.0,",3,S",2.0,"4,S,07,",,,23.0,"3,S,16,",,,,,,,1.191,"7,S",1.7,"3,,,S",0.6809999999999999,"4,,,S"
AGM00060360,1975-03-01,36.822,7.809,4.9,"ANNABA, AG",,,0.0,"5,S",,,,,,,0.0,"5,S",0.0,"5,S",0.0,"1,S",3.0,"1,S",0.0,"1,S",19750317.0,",5,S",,,19750329.0,",1,S",1.0,"5,S,17,",,,30.0,"1,S,29,",,,159.7,"1,S",,,1.199,"5,S",1.807,"1,,,S",0.592,"5,,,S"
AGM00060360,1975-05-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"5,S",0.0,"5,S",0.0,"5,S",13.0,"5,S",1.0,"5,S",19750503.0,"+,5,S",,,19750518.0,",5,S",6.0,"5,S,03,+",,,33.0,"5,S,18,",,,,,,,1.64,"9,S",2.177,"5,,,S",1.1039999999999999,"5,,,S"
AGM00060360,1975-06-01,36.822,7.809,4.9,"ANNABA, AG",,,56.0,"4,S",,,,,,,0.0,"2,S",0.0,"2,S",0.0,"2,S",28.0,"2,S",2.0,"2,S",19750607.0,",2,S",,,19750630.0,"+,2,S",8.0,"2,S,07,",,,33.0,"2,S,30,+",,,12.2,"2,S",,,1.996,"4,S",2.561,"2,,,S",1.432,"2,,,S"
AGM00060360,1975-07-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"3,S",0.0,"3,S",0.0,"3,S",28.0,"3,S",5.0,"3,S",19750707.0,"+,3,S",,,19750709.0,"+,3,S",14.0,"3,S,07,+",,,39.0,"3,S,09,+",,,,,,,2.4210000000000003,"6,S",3.075,"3,,,S",1.768,"3,,,S"
AGM00060360,1975-08-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"2,S",29.0,"2,S",10.0,"2,S",19750821.0,",4,S",,,19750815.0,"+,2,S",11.0,"4,S,21,",,,38.0,"2,S,15,+",,,,,,,2.488,"6,S",3.117,"2,,,S",1.859,"4,,,S"
AGM00060360,1975-09-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"5,S",0.0,"5,S",0.0,"2,S",28.0,"2,S",8.0,"2,S",19750913.0,"+,5,S",,,19750916.0,",2,S",15.0,"5,S,13,+",,,44.0,"2,S,16,",,,,,,,2.495,"6,S",3.154,"2,,,S",1.8359999999999999,"5,,,S"
AGM00060360,1977-08-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"4,S",27.0,"4,S",6.0,"4,S",19770825.0,",4,S",,,19770827.0,",4,S",14.0,"4,S,25,",,,43.0,"4,S,27,",,,,,,,2.431,"7,S",3.0260000000000002,"4,,,S",1.8370000000000002,"4,,,S"
AGM00060360,1978-07-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"2,S",29.0,"2,S",6.0,"2,S",19780724.0,",4,S",,,19780718.0,",2,S",11.0,"4,S,24,",,,42.0,"2,S,18,",,,,,,,2.311,"6,S",2.959,"2,,,S",1.6629999999999998,"4,,,S"
AGM00060360,1978-10-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"2,S",16.0,"2,S",0.0,"2,S",19781030.0,",4,S",,,19781014.0,"+,2,S",9.0,"4,S,30,",,,28.0,"2,S,14,+",,,,,,,1.736,"6,S",2.231,"2,,,S",1.241,"4,,,S"
AGM00060360,1978-11-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"5,S",0.0,"5,S",0.0,"2,S",2.0,"2,S",0.0,"2,S",19781129.0,",5,S",,,19781111.0,",2,S",3.0,"5,S,29,",,,23.0,"2,S,11,",,,,,,,1.3199999999999998,"7,S",1.893,"2,,,S",0.748,"5,,,S"
AGM00060360,1979-04-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"5,S",0.0,"5,S",0.0,"2,S",3.0,"2,S",0.0,"2,S",19790413.0,",5,S",,,19790424.0,",2,S",4.0,"5,S,13,",,,27.0,"2,S,24,",,,,,,,1.319,"7,S",1.85,"2,,,S",0.788,"5,,,S"
AGM00060360,1979-07-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"5,S",0.0,"5,S",0.0,"2,S",29.0,"2,S",8.0,"2,S",19790708.0,"+,5,S",,,19790731.0,",2,S",14.0,"5,S,08,+",,,43.0,"2,S,31,",,,,,,,2.431,"7,S",3.103,"2,,,S",1.7579999999999998,"5,,,S"
AGM00060360,1979-08-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"4,S",27.0,"4,S",5.0,"4,S",19790822.0,",4,S",,,19790805.0,",4,S",14.0,"4,S,22,",,,42.0,"4,S,05,",,,,,,,2.493,"7,S",3.0260000000000002,"4,,,S",1.959,"4,,,S"
AGM00060360,1979-09-01,36.822,7.809,4.9,"ANNABA, AG",,,100.2,"2,S",,,,,,,0.0,"2,S",0.0,"2,S",0.0,",S",29.0,",S",1.0,",S",19790926.0,"+,2,S",,,19790919.0,",,S",13.0,"2,S,26,+",,,33.0,",S,19,",,,0.0,",S",,,2.181,"2,S",2.643,",,,S",1.718,"2,,,S"
AGM00060360,1979-11-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"5,S",0.0,"5,S",0.0,"4,S",5.0,"4,S",0.0,"4,S",19791129.0,"+,5,S",,,19791109.0,",4,S",4.0,"5,S,29,+",,,27.0,"4,S,09,",,,,,,,1.355,"8,S",1.8350000000000002,"4,,,S",0.876,"5,,,S"
AGM00060360,1979-12-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"5,S",0.0,"5,S",0.0,"4,S",0.0,"4,S",0.0,"4,S",19791207.0,",5,S",,,19791213.0,"+,4,S",2.0,"5,S,07,",,,20.0,"4,S,13,+",,,,,,,1.242,"9,S",1.8,"4,,,S",0.6849999999999999,"5,,,S"
AGM00060360,1980-05-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"4,S",15.0,"4,S",1.0,"4,S",19800511.0,",4,S",,,19800503.0,",4,S",8.0,"4,S,11,",,,33.0,"4,S,03,",,,,,,,1.6670000000000003,"8,S",2.181,"4,,,S",1.152,"4,,,S"
AGM00060360,1980-06-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"3,S",0.0,"3,S",0.0,"4,S",26.0,"4,S",0.0,"4,S",19800606.0,"+,3,S",,,19800612.0,",4,S",11.0,"3,S,06,+",,,32.0,"4,S,12,",,,,,,,2.0629999999999997,"7,S",2.585,"4,,,S",1.541,"3,,,S"
AGM00060360,1980-08-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"3,S",0.0,"3,S",0.0,"4,S",27.0,"4,S",6.0,"4,S",19800831.0,"+,3,S",,,19800803.0,",4,S",17.0,"3,S,31,+",,,39.0,"4,S,03,",,,,,,,2.467,"6,S",3.07,"4,,,S",1.864,"3,,,S"
AGM00060360,1980-09-01,36.822,7.809,4.9,"ANNABA, AG",,,133.0,"3,S",,,,,,,0.0,"3,S",0.0,"3,S",0.0,",S",30.0,",S",4.0,",S",19800908.0,",3,S",,,19800921.0,",,S",14.0,"3,S,08,",,,37.0,",S,21,",,,0.0,",S",,,2.32,"3,S",2.9,",,,S",1.741,"3,,,S"
AGM00060360,1981-02-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"5,S",0.0,"5,S",0.0,"4,S",4.0,"4,S",0.0,"4,S",19810227.0,"+,5,S",,,19810228.0,",4,S",3.0,"5,S,27,+",,,27.0,"4,S,28,",,,,,,,1.158,"8,S",1.6460000000000001,"4,,,S",0.67,"5,,,S"
AGM00060360,1981-03-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"2,S",6.0,"2,S",0.0,"2,S",19810320.0,",4,S",,,19810312.0,",2,S",6.0,"4,S,20,",,,29.0,"2,S,12,",,,,,,,1.434,"6,S",1.934,"2,,,S",0.933,"4,,,S"
AGM00060360,1981-04-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"3,S",0.0,"3,S",0.0,"3,S",11.0,"3,S",0.0,"3,S",19810406.0,",3,S",,,19810408.0,",3,S",6.0,"3,S,06,",,,31.0,"3,S,08,",,,,,,,1.609,"6,S",2.1109999999999998,"3,,,S",1.107,"3,,,S"
AGM00060360,1981-05-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"5,S",21.0,"5,S",1.0,"5,S",19810511.0,",4,S",,,19810525.0,",5,S",7.0,"4,S,11,",,,35.0,"5,S,25,",,,,,,,1.8199999999999998,"8,S",2.396,"5,,,S",1.244,"4,,,S"
AGM00060360,1981-06-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"3,S",0.0,"3,S",0.0,"3,S",27.0,"3,S",1.0,"3,S",19810606.0,",3,S",,,19810613.0,",3,S",11.0,"3,S,06,",,,33.0,"3,S,13,",,,,,,,2.128,"6,S",2.622,"3,,,S",1.6329999999999998,"3,,,S"
AGM00060360,1981-09-01,36.822,7.809,4.9,"ANNABA, AG",,,148.7,"5,S",,,,,,,0.0,"3,S",0.0,"3,S",0.0,"3,S",27.0,"3,S",7.0,"3,S",19810930.0,"+,3,S",,,19810920.0,",3,S",14.0,"3,S,30,+",,,40.0,"3,S,20,",,,0.0,"3,S",,,2.428,"5,S",3.048,"3,,,S",1.807,"3,,,S"
AGM00060360,1981-10-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"2,S",27.0,"2,S",5.0,"2,S",19811029.0,"+,4,S",,,19811005.0,",2,S",9.0,"4,S,29,+",,,40.0,"2,S,05,",,,,,,,2.117,"6,S",2.793,"2,,,S",1.441,"4,,,S"
AGM00060360,1981-11-01,36.822,7.809,4.9,"ANNABA, AG",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"3,S",9.0,"3,S",0.0,"3,S",19811120.0,"+,4,S",,,19811106.0,"+,3,S",4.0,"4,S,20,+",,,24.0,"3,S,06,+",,,,,,,1.4849999999999999,"6,S",2.059,"3,,,S",0.9119999999999999,"4,,,S"
AGM00060360,1982-06-01,36.822,7.809,4.9,"ANNABA, AG",,,,,4.0,"2,S",0.0,"2,S",0.0,"2,S",0.0,"4,S",0.0,"4,S",0.0,"4,S",26.0,"4,S",6.0,"4,S",19820608.0,",4,S",19820602.0,",2,S",19820625.0,",4,S",14.0,"4,S,08,",2.0,"2,,S,02,",42.9,"4,S,25,",,,,,3.8,"2,,,S",2.393,"8,S",3.034,"4,,,S",1.752,"4,,,S"
AGM00060360,1982-08-01,36.822,7.809,4.9,"ANNABA, AG",,,191.5,"5,S",3.0,"3,S",1.0,"3,S",0.0,"3,S",0.0,"4,S",0.0,"4,S",0.0,"2,S",29.0,"2,S",5.0,"2,S",19820823.0,",4,S",19820810.0,",3,S",19820801.0,",2,S",18.1,"4,S,23,",11.9,"3,,S,10,",35.5,"2,S,01,",,,0.0,"2,S",14.2,"3,,,S",2.56,"5,S",3.064,"2,,,S",2.056,"4,,,S"
