DATE,YEAR,MONTH,TAVG,TEMP_ANOMALY
1956-03-01,1956,3,1.5710000000000002,-0.0720666666666665
1956-04-01,1956,4,2.052,-0.08729411764705874
1956-05-01,1956,5,2.548,-0.04513333333333325
1956-06-01,1956,6,3.0420000000000003,-0.11314285714285655
1956-07-01,1956,7,3.3340000000000005,-0.1209047619047614
1956-08-01,1956,8,3.2270000000000003,-0.1484999999999994
1956-09-01,1956,9,2.9170000000000003,-0.027526315789473177
1956-10-01,1956,10,2.1260000000000003,-0.21073333333333322
1956-11-01,1956,11,1.33,-0.2343571428571427
1956-12-01,1956,12,0.859,-0.23063636363636375
1957-01-01,1957,1,0.753,-0.24749999999999994
1957-02-01,1957,2,1.336,0.07899999999999996
1957-03-01,1957,3,1.573,-0.07006666666666672
1957-04-01,1957,4,1.892,-0.2472941176470589
1957-05-01,1957,5,2.46,-0.13313333333333333
1957-06-01,1957,6,2.97,-0.1851428571428566
1957-07-01,1957,7,3.186,-0.268904761904762
1957-08-01,1957,8,3.154,-0.2214999999999998
1957-09-01,1957,9,2.831,-0.11352631578947348
1957-10-01,1957,10,2.0010000000000003,-0.3357333333333332
1957-11-01,1957,11,1.403,-0.16135714285714275
1957-12-01,1957,12,0.914,-0.1756363636363637
1958-01-01,1958,1,0.931,-0.0694999999999999
1958-02-01,1958,2,1.41,0.1529999999999998
1958-03-01,1958,3,1.691,0.04793333333333338
1958-04-01,1958,4,1.881,-0.2582941176470588
1958-05-01,1958,5,2.666,0.07286666666666664
1958-06-01,1958,6,3.1870000000000003,0.03185714285714347
1958-07-01,1958,7,3.4200000000000004,-0.03490476190476155
1958-08-01,1958,8,3.2340000000000004,-0.1414999999999993
1958-09-01,1958,9,2.8,-0.14452631578947361
1958-10-01,1958,10,2.119,-0.21773333333333333
1958-11-01,1958,11,1.415,-0.14935714285714274
1958-12-01,1958,12,1.229,0.13936363636363636
1960-01-01,1960,1,0.979,-0.021499999999999964
1960-02-01,1960,2,1.494,0.23699999999999988
1960-03-01,1960,3,1.706,0.06293333333333329
1960-04-01,1960,4,1.878,-0.2612941176470589
1960-05-01,1960,5,2.553,-0.040133333333333354
1960-06-01,1960,6,3.02,-0.1351428571428568
1960-07-01,1960,7,3.403,-0.0519047619047619
1960-08-01,1960,8,3.418,0.042500000000000426
1960-09-01,1960,9,2.734,-0.21052631578947345
1960-10-01,1960,10,2.302,-0.034733333333333505
1960-11-01,1960,11,1.606,0.041642857142857315
1960-12-01,1960,12,0.986,-0.10363636363636375
1961-01-01,1961,1,0.874,-0.12649999999999995
1961-02-01,1961,2,1.323,0.06599999999999984
1961-03-01,1961,3,1.46,-0.1830666666666667
1961-04-01,1961,4,2.162,0.02270588235294113
1961-05-01,1961,5,2.721,0.1278666666666668
1961-06-01,1961,6,2.971,-0.18414285714285672
1961-07-01,1961,7,3.315,-0.13990476190476198
1961-08-01,1961,8,3.198,-0.17749999999999977
1961-09-01,1961,9,2.761,-0.18352631578947332
1961-10-01,1961,10,2.095,-0.24173333333333336
1961-11-01,1961,11,1.842,0.2776428571428573
1961-12-01,1961,12,1.114,0.024363636363636365
1962-01-01,1962,1,1.021,0.020499999999999963
1962-02-01,1962,2,1.02,-0.2370000000000001
1962-03-01,1962,3,1.614,-0.029066666666666574
1962-04-01,1962,4,2.015,-0.12429411764705867
1962-05-01,1962,5,2.565,-0.028133333333333344
1962-06-01,1962,6,3.053,-0.10214285714285687
1962-07-01,1962,7,3.325,-0.12990476190476175
1962-08-01,1962,8,3.139,-0.23649999999999993
1962-09-01,1962,9,2.8280000000000003,-0.11652631578947314
1962-10-01,1962,10,2.205,-0.13173333333333348
1962-11-01,1962,11,1.348,-0.2163571428571427
1962-12-01,1962,12,0.986,-0.10363636363636375
1963-01-01,1963,1,1.2,0.1995
1963-02-01,1963,2,1.241,-0.016000000000000014
1963-03-01,1963,3,1.465,-0.1780666666666666
1963-04-01,1963,4,2.143,0.0037058823529410034
1963-05-01,1963,5,2.271,-0.3221333333333334
1963-06-01,1963,6,2.994,-0.1611428571428566
1963-07-01,1963,7,3.358,-0.09690476190476183
1963-08-01,1963,8,3.346,-0.029499999999999638
1963-09-01,1963,9,2.819,-0.12552631578947349
1963-10-01,1963,10,2.011,-0.32573333333333343
1963-11-01,1963,11,1.628,0.06364285714285711
1963-12-01,1963,12,1.287,0.19736363636363619
1964-01-01,1964,1,0.935,-0.06549999999999989
1964-02-01,1964,2,1.294,0.03699999999999992
1964-03-01,1964,3,1.821,0.17793333333333328
1964-04-01,1964,4,1.903,-0.23629411764705877
1964-05-01,1964,5,2.604,0.010866666666666802
1964-06-01,1964,6,3.035,-0.12014285714285666
1964-07-01,1964,7,3.168,-0.2869047619047618
1964-08-01,1964,8,3.282,-0.0934999999999997
1964-09-01,1964,9,2.775,-0.16952631578947353
1964-10-01,1964,10,2.1670000000000003,-0.1697333333333333
1964-11-01,1964,11,1.372,-0.19235714285714267
1964-12-01,1964,12,1.016,-0.07363636363636372
1965-01-01,1965,1,1.035,0.034499999999999975
1965-02-01,1965,2,1.1960000000000002,-0.06099999999999994
1965-03-01,1965,3,1.727,0.08393333333333342
1965-04-01,1965,4,1.881,-0.2582941176470588
1965-05-01,1965,5,2.435,-0.15813333333333324
1965-06-01,1965,6,2.838,-0.3171428571428567
1965-07-01,1965,7,3.304,-0.1509047619047621
1965-08-01,1965,8,3.207,-0.16849999999999987
1965-10-01,1965,10,2.316,-0.020733333333333714
1965-11-01,1965,11,1.614,0.04964285714285732
1965-12-01,1965,12,1.096,0.006363636363636349
1966-01-01,1966,1,1.222,0.22150000000000003
1966-02-01,1966,2,1.476,0.21899999999999986
1966-03-01,1966,3,1.315,-0.32806666666666673
1966-04-01,1966,4,2.048,-0.09129411764705875
1966-05-01,1966,5,2.431,-0.16213333333333324
1966-06-01,1966,6,3.184,0.02885714285714336
1966-07-01,1966,7,3.381,-0.07390476190476214
1966-08-01,1966,8,3.237,-0.13849999999999962
1966-09-01,1966,9,2.8,-0.14452631578947361
1966-10-01,1966,10,2.073,-0.2637333333333336
1966-11-01,1966,11,1.291,-0.27335714285714285
1966-12-01,1966,12,0.89,-0.19963636363636372
1967-01-01,1967,1,0.899,-0.10149999999999992
1967-02-01,1967,2,1.33,0.07299999999999995
1967-03-01,1967,3,1.585,-0.05806666666666671
1967-04-01,1967,4,1.876,-0.2632941176470589
1967-05-01,1967,5,2.525,-0.06813333333333338
1967-06-01,1967,6,2.914,-0.24114285714285666
1967-07-01,1967,7,3.104,-0.35090476190476183
1967-08-01,1967,8,3.138,-0.23749999999999982
1967-09-01,1967,9,2.779,-0.16552631578947352
1967-10-01,1967,10,2.302,-0.034733333333333505
1967-11-01,1967,11,1.6920000000000002,0.1276428571428574
1967-12-01,1967,12,0.7769999999999999,-0.3126363636363638
1968-01-01,1968,1,0.7849999999999999,-0.21550000000000002
1968-02-01,1968,2,1.326,0.06899999999999995
1968-03-01,1968,3,1.648,0.004933333333333234
1968-04-01,1968,4,2.175,0.03570588235294103
1968-05-01,1968,5,2.474,-0.11913333333333309
1968-06-01,1968,6,2.916,-0.23914285714285688
1968-07-01,1968,7,3.155,-0.2999047619047621
1968-08-01,1968,8,3.24,-0.1354999999999995
1968-09-01,1968,9,2.833,-0.11152631578947325
1968-10-01,1968,10,2.134,-0.20273333333333365
1968-11-01,1968,11,1.576,0.011642857142857288
1968-12-01,1968,12,1.026,-0.06363636363636371
1969-01-01,1969,1,1.082,0.08150000000000013
1969-02-01,1969,2,1.493,0.236
1969-03-01,1969,3,1.822,0.1789333333333334
1969-04-01,1969,4,1.947,-0.19229411764705873
1969-05-01,1969,5,2.571,-0.022133333333333116
1969-06-01,1969,6,2.9530000000000003,-0.2021428571428565
1969-07-01,1969,7,3.005,-0.44990476190476203
1969-08-01,1969,8,3.2090000000000005,-0.1664999999999992
1969-09-01,1969,9,2.804,-0.1405263157894736
1969-10-01,1969,10,2.127,-0.20973333333333377
1969-11-01,1969,11,1.72,0.1556428571428572
1969-12-01,1969,12,0.868,-0.22163636363636374
1970-01-01,1970,1,1.255,0.25449999999999995
1970-02-01,1970,2,1.232,-0.025000000000000133
1970-03-01,1970,3,1.645,0.0019333333333333425
1970-04-01,1970,4,1.891,-0.24829411764705878
1970-05-01,1970,5,2.442,-0.15113333333333312
1970-06-01,1970,6,3.075,-0.08014285714285663
1970-07-01,1970,7,3.102,-0.35290476190476205
1970-08-01,1970,8,3.281,-0.09449999999999958
1970-09-01,1970,9,2.834,-0.11052631578947336
1970-10-01,1970,10,2.096,-0.24073333333333347
1970-11-01,1970,11,1.589,0.02464285714285719
1970-12-01,1970,12,1.163,0.0733636363636363
1971-01-01,1971,1,1.018,0.01750000000000007
1971-02-01,1971,2,1.1,-0.15700000000000003
1971-03-01,1971,3,1.493,-0.15006666666666657
1971-04-01,1971,4,2.1,-0.0392941176470587
1971-05-01,1971,5,2.278,-0.31513333333333327
1971-06-01,1971,6,3.018,-0.137142857142857
1971-07-01,1971,7,3.279,-0.175904761904762
1971-08-01,1971,8,3.168,-0.20749999999999957
1971-09-01,1971,9,2.7510000000000003,-0.1935263157894731
1971-10-01,1971,10,2.044,-0.2927333333333335
1971-11-01,1971,11,1.3039999999999998,-0.26035714285714295
1971-12-01,1971,12,1.06,-0.029636363636363683
1972-01-01,1972,1,0.867,-0.13349999999999995
1972-02-01,1972,2,1.204,-0.05300000000000016
1972-03-01,1972,3,1.537,-0.10606666666666675
1972-04-01,1972,4,1.863,-0.2762941176470588
1972-05-01,1972,5,2.229,-0.3641333333333332
1972-06-01,1972,6,3.117,-0.03814285714285681
1972-07-01,1972,7,3.399,-0.0559047619047619
1972-08-01,1972,8,3.26,-0.11549999999999994
1972-09-01,1972,9,2.842,-0.10252631578947335
1972-10-01,1972,10,2.096,-0.24073333333333347
1972-11-01,1972,11,1.634,0.06964285714285712
1972-12-01,1972,12,0.869,-0.22063636363636374
1973-01-01,1973,1,0.8550000000000001,-0.14549999999999985
1973-02-01,1973,2,0.984,-0.27300000000000013
1973-03-01,1973,3,1.424,-0.21906666666666674
1973-04-01,1973,4,1.877,-0.2622941176470588
1973-05-01,1973,5,2.786,0.19286666666666674
1973-06-01,1973,6,3.241,0.0858571428571433
1973-07-01,1973,7,3.306,-0.14890476190476187
1973-08-01,1973,8,3.123,-0.2524999999999995
1973-09-01,1973,9,2.636,-0.3085263157894733
1973-10-01,1973,10,2.168,-0.1687333333333334
1973-11-01,1973,11,1.421,-0.14335714285714274
1973-12-01,1973,12,0.921,-0.1686363636363637
1974-01-01,1974,1,0.941,-0.0595
1974-02-01,1974,2,1.029,-0.2280000000000002
1974-03-01,1974,3,1.464,-0.1790666666666667
1974-04-01,1974,4,1.7899999999999998,-0.349294117647059
1974-05-01,1974,5,2.699,0.10586666666666655
1974-06-01,1974,6,3.176,0.02085714285714335
1974-07-01,1974,7,3.004,-0.4509047619047619
1974-08-01,1974,8,2.992,-0.38349999999999973
1974-09-01,1974,9,2.725,-0.21952631578947335
1974-10-01,1974,10,1.91,-0.42673333333333363
1974-11-01,1974,11,1.257,-0.3073571428571429
1974-12-01,1974,12,0.8880000000000001,-0.2016363636363636
1975-01-01,1975,1,0.8310000000000001,-0.16949999999999987
1975-02-01,1975,2,1.131,-0.1260000000000001
1975-03-01,1975,3,1.4220000000000002,-0.22106666666666652
1975-04-01,1975,4,1.997,-0.14229411764705868
1975-05-01,1975,5,2.471,-0.1221333333333332
1975-06-01,1975,6,2.9170000000000003,-0.23814285714285655
1975-07-01,1975,7,3.2090000000000005,-0.2459047619047614
1975-08-01,1975,8,3.158,-0.2174999999999998
1975-09-01,1975,9,2.984,0.03947368421052655
1975-10-01,1975,10,2.108,-0.22873333333333346
1975-11-01,1975,11,1.265,-0.2993571428571429
1975-12-01,1975,12,1.088,-0.001636363636363658
1976-01-01,1976,1,0.869,-0.13149999999999995
1976-02-01,1976,2,1.189,-0.06800000000000006
1976-03-01,1976,3,1.323,-0.3200666666666667
1976-04-01,1976,4,1.95,-0.18929411764705883
1976-05-01,1976,5,2.438,-0.15513333333333312
1976-06-01,1976,6,2.945,-0.21014285714285696
1976-07-01,1976,7,3.349,-0.10590476190476172
1976-08-01,1976,8,3.12,-0.2554999999999996
1976-09-01,1976,9,2.753,-0.19152631578947332
1976-10-01,1976,10,1.98,-0.35673333333333357
1976-11-01,1976,11,1.277,-0.28735714285714287
1976-12-01,1976,12,1.1800000000000002,0.09036363636363642
1977-01-01,1977,1,1.198,0.1975
1977-02-01,1977,2,1.408,0.1509999999999998
1977-03-01,1977,3,1.632,-0.01106666666666678
1977-04-01,1977,4,2.008,-0.13129411764705878
1977-05-01,1977,5,2.415,-0.17813333333333325
1977-06-01,1977,6,2.931,-0.22414285714285676
1977-07-01,1977,7,3.4479999999999995,-0.006904761904762413
1977-08-01,1977,8,3.3,-0.0754999999999999
1977-09-01,1977,9,2.742,-0.20252631578947344
1977-10-01,1977,10,2.279,-0.057733333333333636
1977-11-01,1977,11,1.535,-0.02935714285714286
1977-12-01,1977,12,1.193,0.10336363636363632
1978-01-01,1978,1,1.021,0.020499999999999963
1978-02-01,1978,2,1.487,0.22999999999999998
1978-03-01,1978,3,1.5,-0.14306666666666668
1978-04-01,1978,4,1.998,-0.1412941176470588
1978-05-01,1978,5,2.398,-0.19513333333333316
1978-06-01,1978,6,3.089,-0.06614285714285684
1978-07-01,1978,7,3.139,-0.31590476190476213
1978-08-01,1978,8,3.155,-0.22049999999999992
1978-09-01,1978,9,2.621,-0.32352631578947344
1978-10-01,1978,10,1.885,-0.45173333333333354
1978-11-01,1978,11,1.382,-0.18235714285714288
1978-12-01,1978,12,1.216,0.12636363636363623
1980-01-01,1980,1,0.898,-0.10249999999999992
1980-02-01,1980,2,1.257,-2.220446049250313e-16
1980-03-01,1980,3,1.5470000000000002,-0.09606666666666652
1980-04-01,1980,4,2.0420000000000003,-0.09729411764705853
1980-05-01,1980,5,2.424,-0.16913333333333336
1980-06-01,1980,6,3.146,-0.009142857142856897
1980-07-01,1980,7,3.169,-0.2859047619047619
1980-08-01,1980,8,3.216,-0.15949999999999953
1980-09-01,1980,9,2.889,-0.055526315789473646
1980-10-01,1980,10,2.012,-0.32473333333333354
1980-11-01,1980,11,1.575,0.010642857142857176
1980-12-01,1980,12,0.877,-0.21263636363636373
1981-01-01,1981,1,0.709,-0.2915
1981-02-01,1981,2,1.116,-0.14100000000000001
1981-03-01,1981,3,1.825,0.18193333333333328
1981-04-01,1981,4,2.215,0.07570588235294107
1981-05-01,1981,5,2.603,0.009866666666666912
1981-06-01,1981,6,3.16,0.004857142857143337
1981-07-01,1981,7,3.298,-0.15690476190476188
1981-08-01,1981,8,3.005,-0.37049999999999983
1981-09-01,1981,9,2.788,-0.15652631578947362
1981-10-01,1981,10,2.322,-0.014733333333333487
1981-11-01,1981,11,1.509,-0.05535714285714288
1981-12-01,1981,12,1.225,0.13536363636363635
1982-01-01,1982,1,1.043,0.04249999999999998
1982-02-01,1982,2,1.198,-0.05900000000000016
1982-03-01,1982,3,1.608,-0.03506666666666658
1982-04-01,1982,4,1.966,-0.17329411764705882
1982-05-01,1982,5,2.548,-0.04513333333333325
1982-06-01,1982,6,3.137,-0.018142857142856794
1982-07-01,1982,7,3.265,-0.1899047619047618
1982-08-01,1982,8,3.225,-0.15049999999999963
1982-09-01,1982,9,2.858,-0.08652631578947334
1982-10-01,1982,10,2.139,-0.19773333333333376
1982-11-01,1982,11,1.419,-0.14535714285714274
1982-12-01,1982,12,0.874,-0.21563636363636374
1983-01-01,1983,1,0.768,-0.23249999999999993
1983-02-01,1983,2,1.143,-0.1140000000000001
1983-03-01,1983,3,1.576,-0.06706666666666661
1983-04-01,1983,4,2.175,0.03570588235294103
1983-05-01,1983,5,2.6,0.006866666666666799
1983-06-01,1983,6,3.011,-0.14414285714285668
1983-07-01,1983,7,3.39,-0.0649047619047618
1983-08-01,1983,8,3.414,0.03850000000000042
1983-09-01,1983,9,2.852,-0.09252631578947357
1983-10-01,1983,10,2.2030000000000003,-0.13373333333333326
1983-11-01,1983,11,1.7399999999999998,0.175642857142857
1983-12-01,1983,12,0.993,-0.09663636363636374
1984-01-01,1984,1,0.935,-0.06549999999999989
1984-02-01,1984,2,1.096,-0.16100000000000003
1984-03-01,1984,3,1.508,-0.13506666666666667
1984-04-01,1984,4,2.184,0.04470588235294137
1984-05-01,1984,5,2.353,-0.2401333333333331
1984-06-01,1984,6,3.059,-0.09614285714285664
1984-07-01,1984,7,3.117,-0.33790476190476193
1984-08-01,1984,8,3.266,-0.10949999999999971
1984-09-01,1984,9,2.878,-0.06652631578947332
1984-10-01,1984,10,1.964,-0.3727333333333336
1984-11-01,1984,11,1.515,-0.04935714285714288
1984-12-01,1984,12,0.99,-0.09963636363636375
1985-01-01,1985,1,0.874,-0.12649999999999995
1985-02-01,1985,2,1.523,0.2659999999999998
1985-03-01,1985,3,1.432,-0.21106666666666674
1985-04-01,1985,4,2.088,-0.05129411764705871
1985-05-01,1985,5,2.473,-0.12013333333333343
1985-06-01,1985,6,3.163,0.007857142857143007
1985-07-01,1985,7,3.286,-0.1689047619047619
1985-08-01,1985,8,3.19,-0.18549999999999978
1985-09-01,1985,9,2.759,-0.18552631578947354
1985-10-01,1985,10,2.236,-0.10073333333333334
1985-11-01,1985,11,1.78,0.21564285714285725
1985-12-01,1985,12,1.077,-0.012636363636363779
1986-01-01,1986,1,0.959,-0.04149999999999998
1986-02-01,1986,2,1.355,0.09799999999999986
1986-03-01,1986,3,1.418,-0.22506666666666675
1986-04-01,1986,4,1.97,-0.16929411764705882
1986-05-01,1986,5,2.636,0.04286666666666683
1986-06-01,1986,6,3.008,-0.1471428571428568
1986-07-01,1986,7,3.2350000000000003,-0.2199047619047616
1986-08-01,1986,8,3.249,-0.1264999999999996
1986-09-01,1986,9,2.896,-0.04852631578947353
1986-10-01,1986,10,2.275,-0.06173333333333364
1986-11-01,1986,11,1.345,-0.2193571428571428
1986-12-01,1986,12,0.957,-0.13263636363636377
1987-01-01,1987,1,0.995,-0.005499999999999949
1987-02-01,1987,2,1.276,0.018999999999999906
1987-03-01,1987,3,1.784,0.14093333333333335
