STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
AG000060590,1940-01-01,30.5667,2.8667,397.0,"EL GOLEA, AG",0.0,G,0.0,",G",1.0,"2,I",0.0,"2,I",0.0,"2,I",0.0,",G",3.0,",G",0.0,",G",9.0,",G",0.0,",G",19400125.0,",,G",19400110.0,",2,I",19400103.0,",,G",-1.0,",G,25,",2.0,"2,,I,10,",23.2,",G,03,",,,213.8,",G",2.0,"2,,,I",1.144,",G",1.8399999999999999,",,,G",0.44699999999999995,",,,G"
AG000060590,1940-02-01,30.5667,2.8667,397.0,"EL GOLEA, AG",2.5,G,2.5,",G",1.0,",I",0.0,",I",0.0,",I",0.0,",G",0.0,",G",0.0,",G",19.0,",G",0.0,",G",19400217.0,"+,,G",19400202.0,",,I",19400229.0,",,G",4.8,",G,17,+",1.0,",,I,02,",28.4,",G,29,",,,102.4,",G",1.0,",,,I",1.489,",G",2.2,",,,G",0.778,",,,G"
AG000060590,1940-03-01,30.5667,2.8667,397.0,"EL GOLEA, AG",54.8,G,52.3,",G",0.0,"1,I",0.0,"1,I",0.0,"1,I",0.0,",G",0.0,",G",0.0,",G",25.0,",G",5.0,",G",19400331.0,",,G",19400331.0,"+,1,I",19400325.0,"+,,G",5.8,",G,31,",0.0,"1,,I,31,+",35.2,",G,25,+",,,43.0,",G",0.0,"1,,,I",1.863,",G",2.648,",,,G",1.079,",,,G"
AG000060590,1940-04-01,30.5667,2.8667,397.0,"EL GOLEA, AG",137.2,G,82.4,",G",0.0,",I",0.0,",I",0.0,",I",0.0,",G",0.0,",G",0.0,",G",28.0,",G",6.0,",G",19400413.0,",,G",19400430.0,"+,,I",19400430.0,",,G",4.3,",G,13,",0.0,",,I,30,+",36.6,",G,30,",,,25.6,",G",0.0,",,,I",2.023,",G",2.8440000000000003,",,,G",1.202,",,,G"
AG000060590,1940-05-01,30.5667,2.8667,397.0,"EL GOLEA, AG",382.9,G,245.7,",G",0.0,"1,I",0.0,"1,I",0.0,"1,I",0.0,",G",0.0,",G",0.0,",G",31.0,",G",22.0,",G",19400504.0,",,G",19400531.0,"+,1,I",19400529.0,",,G",9.8,",G,04,",0.0,"1,,I,31,+",42.3,",G,29,",,,2.1,",G",0.0,"1,,,I",2.619,",G",3.3939999999999997,",,,G",1.844,",,,G"
AG000060590,1940-06-01,30.5667,2.8667,397.0,"EL GOLEA, AG",694.7,G,311.8,",G",0.0,"2,I",0.0,"2,I",0.0,"2,I",0.0,",G",0.0,",G",0.0,",G",30.0,",G",26.0,",G",19400602.0,",,G",19400630.0,"+,2,I",19400613.0,",,G",18.1,",G,02,",0.0,"2,,I,30,+",40.2,",G,13,",,,0.0,",G",0.0,"2,,,I",2.873,",G",3.595,",,,G",2.1510000000000002,",,,G"
AG000060590,1940-07-01,30.5667,2.8667,397.0,"EL GOLEA, AG",1142.4,G,447.7,",G",0.0,",I",0.0,",I",0.0,",I",0.0,",G",0.0,",G",0.0,",G",31.0,",G",31.0,",G",19400702.0,",,G",19400731.0,"+,,I",19400715.0,",,G",18.0,",G,02,",0.0,",,I,31,+",46.0,",G,15,",0.0,G,0.0,",G",0.0,",,,I",3.277,",G",4.164,",,,G",2.391,",,,G"
AG000060590,1940-08-01,30.5667,2.8667,397.0,"EL GOLEA, AG",1580.5,G,438.1,",G",0.0,",I",0.0,",I",0.0,",I",0.0,",G",0.0,",G",0.0,",G",31.0,",G",31.0,",G",19400823.0,",,G",19400831.0,"+,,I",19400812.0,"+,,G",20.7,",G,23,",0.0,",,I,31,+",44.4,",G,12,+",0.0,G,0.0,",G",0.0,",,,I",3.246,",G",4.017,",,,G",2.476,",,,G"
AG000060590,1940-09-01,30.5667,2.8667,397.0,"EL GOLEA, AG",1876.5,G,296.0,",G",1.0,"1,I",0.0,"1,I",0.0,"1,I",0.0,",G",0.0,",G",0.0,",G",30.0,",G",23.0,",G",19400923.0,",,G",19400930.0,",1,I",19400909.0,",,G",18.3,",G,23,",2.0,"1,,I,30,",39.8,",G,09,",0.0,G,0.0,",G",2.0,"1,,,I",2.82,",G",3.463,",,,G",2.177,",,,G"
AG000060590,1940-10-01,30.5667,2.8667,397.0,"EL GOLEA, AG",2015.2,G,138.7,",G",0.0,"3,I",0.0,"3,I",0.0,"3,I",0.0,",G",0.0,",G",0.0,",G",30.0,",G",7.0,",G",19401029.0,",,G",19401031.0,"+,3,I",19401012.0,",,G",7.9,",G,29,",0.0,"3,,I,31,+",34.0,",G,12,",6.7,G,6.7,",G",0.0,"3,,,I",2.259,",G",2.949,",,,G",1.569,",,,G"
AG000060590,1940-11-01,30.5667,2.8667,397.0,"EL GOLEA, AG",2021.7,G,6.5,",G",,,,,,,0.0,",G",0.0,",G",0.0,",G",12.0,",G",0.0,",G",19401120.0,",,G",,,19401106.0,",,G",2.1,",G,20,",,,29.0,",G,06,",122.3,G,115.6,",G",,,1.47,",G",2.1420000000000003,",,,G",0.7969999999999999,",,,G"
AG000060590,1940-12-01,30.5667,2.8667,397.0,"EL GOLEA, AG",2021.7,G,0.0,",G",0.0,"1,I",0.0,"1,I",0.0,"1,I",0.0,",G",12.0,",G",0.0,",G",1.0,",G",0.0,",G",19401230.0,",,G",19401231.0,"+,1,I",19401207.0,",,G",-5.2,",G,30,",0.0,"1,,I,31,+",23.0,",G,07,",431.9,G,309.6,",G",0.0,"1,,,I",0.835,",G",1.561,",,,G",0.10800000000000001,",,,G"
