STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
AGE00147709,1884-01-01,36.63,4.2,942.0,"FORT NATIONAL, AG",0.0,E,0.0,",E",12.0,",E",9.0,",E",1.0,",E",0.0,",E",1.0,",E",0.0,",E",0.0,",E",0.0,",E",18840109.0,",,E",18840110.0,",,E",18840131.0,",,E",-0.1,",E,09,",30.7,",,E,10,",15.2,",E,31,",,,373.2,",E",106.3,",,,E",0.63,",E",0.945,",,,E",0.315,",,,E"
AGE00147709,1884-02-01,36.63,4.2,942.0,"FORT NATIONAL, AG",0.0,E,0.0,",E",5.0,",E",5.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",18840221.0,",,E",18840220.0,",,E",18840216.0,",,E",0.2,",E,21,",16.5,",,E,20,",19.8,",E,16,",,,232.6,",E",58.6,",,,E",1.0310000000000001,",E",1.4460000000000002,",,,E",0.617,",,,E"
AGE00147709,1884-03-01,36.63,4.2,942.0,"FORT NATIONAL, AG",0.0,E,0.0,",E",15.0,",E",14.0,",E",4.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",18840324.0,"+,,E",18840307.0,",,E",18840319.0,",,E",1.0,",E,24,+",62.4,",,E,07,",17.0,",E,19,",,,305.9,",E",280.3,",,,E",0.8460000000000001,",E",1.239,",,,E",0.454,",,,E"
AGE00147709,1884-04-01,36.63,4.2,942.0,"FORT NATIONAL, AG",1.2,E,1.2,"2,E",18.0,",E",13.0,",E",2.0,",E",0.0,"1,E",0.0,"1,E",0.0,"1,E",4.0,"1,E",0.0,"1,E",18840428.0,"+,1,E",18840415.0,",,E",18840405.0,",1,E",2.8,"1,E,28,+",39.5,",,E,15,",24.6,"1,E,05,",,,223.0,"1,E",163.3,",,,E",1.0550000000000002,"2,E",1.481,"1,,,E",0.628,"1,,,E"
AGE00147709,1884-05-01,36.63,4.2,942.0,"FORT NATIONAL, AG",5.6,E,4.4,",E",9.0,",E",7.0,",E",1.0,",E",0.0,",E",0.0,",E",0.0,",E",14.0,",E",0.0,",E",18840501.0,",,E",18840517.0,",,E",18840530.0,",,E",2.2,",E,01,",41.8,",,E,17,",27.2,",E,30,",,,102.6,",E",107.2,",,,E",1.516,",E",2.058,",,,E",0.975,",,,E"
AGE00147709,1884-06-01,36.63,4.2,942.0,"FORT NATIONAL, AG",19.0,E,13.4,",E",6.0,",E",4.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",14.0,",E",0.0,",E",18840604.0,",,E",18840608.0,",,E",18840618.0,",,E",5.0,",E,04,",15.0,",,E,08,",30.0,",E,18,",,,91.0,",E",47.5,",,,E",1.575,",E",2.1550000000000002,",,,E",0.994,",,,E"
AGE00147709,1884-07-01,36.63,4.2,942.0,"FORT NATIONAL, AG",198.3,E,179.3,",E",1.0,",E",1.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",31.0,",E",11.0,",E",18840730.0,",,E",18840706.0,",,E",18840713.0,",,E",11.4,",E,30,",3.0,",,E,06,",37.0,",E,13,",1.3,E,1.3,",E",3.0,",,,E",2.408,",E",2.9739999999999998,",,,E",1.841,",,,E"
AGE00147709,1884-11-01,36.63,4.2,942.0,"FORT NATIONAL, AG",,,0.0,"5,E",12.0,",E",11.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,"5,E",0.0,"5,E",0.0,"5,E",18841125.0,"+,,E",18841123.0,",,E",18841101.0,",5,E",1.0,",E,25,+",20.4,",,E,23,",19.2,"5,E,01,",,,179.3,"5,E",114.5,",,,E",1.092,"5,E",1.474,"5,,,E",0.709,",,,E"
AGE00147709,1885-04-01,36.63,4.2,942.0,"FORT NATIONAL, AG",,,0.0,",E",17.0,",E",15.0,",E",1.0,",E",0.0,",E",0.0,",E",0.0,",E",1.0,",E",0.0,",E",18850411.0,",,E",18850416.0,",,E",18850425.0,",,E",1.8,",E,11,",26.8,",,E,16,",23.2,",E,25,",,,256.0,",E",185.8,",,,E",0.9800000000000001,",E",1.3980000000000001,",,,E",0.562,",,,E"
AGE00147709,1885-05-01,36.63,4.2,942.0,"FORT NATIONAL, AG",,,14.6,",E",2.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",24.0,",E",0.0,",E",18850516.0,",,E",18850529.0,",,E",18850513.0,",,E",3.4,",E,16,",2.1,",,E,29,",29.3,",E,13,",,,48.8,",E",4.0,",,,E",1.723,",E",2.29,",,,E",1.1560000000000001,",,,E"
